hcp_id,region,product,month,channel,promo_contacts,sales_units
152,West,Diabetes-A,6,Email,2,131.93
152,West,Diabetes-A,7,Webinar,1,90.72
152,West,Diabetes-A,8,Webinar,2,111.22
152,West,Diabetes-A,9,Field,3,116.42
152,West,Diabetes-A,10,Webinar,2,111.78
152,West,Diabetes-A,11,Field,2,101.73
152,West,Diabetes-A,12,Webinar,1,91.91
153,North,Oncology-A,1,Field,2,105.15
153,North,Oncology-A,2,Email,3,151.28
153,North,Oncology-A,3,Webinar,5,199.06
153,North,Oncology-A,4,Email,3,147.48
153,North,Oncology-A,5,Email,4,175.02
153,North,Oncology-A,6,Email,4,225.02
153,North,Oncology-A,7,Field,1,151.23
153,North,Oncology-A,8,Field,0,65.23
153,North,Oncology-A,9,Webinar,4,123.54
153,North,Oncology-A,10,Email,5,178.72
153,North,Oncology-A,11,Webinar,3,96.46
153,North,Oncology-A,12,Field,3,137.47
154,South,Oncology-B,1,Email,5,258.63
154,South,Oncology-B,2,Webinar,0,160.52
154,South,Oncology-B,3,Email,2,148.54
154,South,Oncology-B,4,Email,1,223.42
154,South,Oncology-B,5,Field,1,162.71
154,South,Oncology-B,6,Email,3,250.48
154,South,Oncology-B,7,Field,1,163.82
154,South,Oncology-B,8,Webinar,2,183.69
154,South,Oncology-B,9,Field,1,153.74
154,South,Oncology-B,10,Field,2,190.52
154,South,Oncology-B,11,Field,1,185.08
154,South,Oncology-B,12,Webinar,1,200.56
155,East,Immunology-A,1,Webinar,1,168.36
155,East,Immunology-A,2,Webinar,1,147.52
155,East,Immunology-A,3,Webinar,2,160.62
155,East,Immunology-A,4,Field,3,196.13
155,East,Immunology-A,5,Field,1,160.96
155,East,Immunology-A,6,Email,3,195.71
155,East,Immunology-A,7,Field,1,183.4
155,East,Immunology-A,8,Field,2,213.55
155,East,Immunology-A,9,Field,5,281.22
155,East,Immunology-A,10,Email,1,126.23
155,East,Immunology-A,11,Email,1,170.56
155,East,Immunology-A,12,Field,2,186.62
156,West,Diabetes-A,1,Field,2,140.43
156,West,Diabetes-A,2,Email,1,149.16
156,West,Diabetes-A,3,Email,5,212.22
156,West,Diabetes-A,4,Email,2,147.48
156,West,Diabetes-A,5,Field,1,144.26
156,West,Diabetes-A,6,Webinar,2,144.38
156,West,Diabetes-A,7,Email,2,164.59
156,West,Diabetes-A,8,Email,0,106.81
156,West,Diabetes-A,9,Webinar,2,190.33
156,West,Diabetes-A,10,Email,1,140.38
156,West,Diabetes-A,11,Field,0,95.97
156,West,Diabetes-A,12,Email,1,127.84
157,North,Oncology-A,1,Email,0,59.96
157,North,Oncology-A,2,Field,1,117.38
157,North,Oncology-A,3,Webinar,5,136.27
157,North,Oncology-A,4,Webinar,0,58.18
157,North,Oncology-A,5,Email,1,149.1
157,North,Oncology-A,6,Email,3,141.5
157,North,Oncology-A,7,Webinar,2,113.36
157,North,Oncology-A,8,Email,3,101.49
157,North,Oncology-A,9,Webinar,4,195.75
157,North,Oncology-A,10,Webinar,1,92.39
157,North,Oncology-A,11,Field,1,128.16
157,North,Oncology-A,12,Field,1,85.41
158,South,Oncology-B,1,Webinar,4,166.27
158,South,Oncology-B,2,Field,3,151.03
158,South,Oncology-B,3,Email,4,143.59
158,South,Oncology-B,4,Field,2,114.51
158,South,Oncology-B,5,Field,4,177.78
158,South,Oncology-B,6,Field,4,197.61
158,South,Oncology-B,7,Webinar,1,135.22
158,South,Oncology-B,8,Field,2,169.7
158,South,Oncology-B,9,Email,9,266.07
158,South,Oncology-B,10,Webinar,3,167.33
158,South,Oncology-B,11,Webinar,5,179.12
158,South,Oncology-B,12,Webinar,2,123.04
159,East,Immunology-A,1,Email,2,71.18
159,East,Immunology-A,2,Webinar,1,86.02
159,East,Immunology-A,3,Field,7,181.2
159,East,Immunology-A,4,Field,2,91.98
159,East,Immunology-A,5,Email,2,90.96
159,East,Immunology-A,6,Field,3,129.59
159,East,Immunology-A,7,Webinar,0,56.19
159,East,Immunology-A,8,Email,3,99.47
159,East,Immunology-A,9,Webinar,1,70.39
159,East,Immunology-A,10,Field,1,44.04
159,East,Immunology-A,11,Field,3,128.67
159,East,Immunology-A,12,Email,1,35.65
160,West,Diabetes-A,1,Field,3,106.8
160,West,Diabetes-A,2,Email,1,111.36
160,West,Diabetes-A,3,Email,2,103.35
160,West,Diabetes-A,4,Webinar,2,106.28
160,West,Diabetes-A,5,Webinar,2,114.78
160,West,Diabetes-A,6,Email,3,127.15
160,West,Diabetes-A,7,Field,1,69.92
160,West,Diabetes-A,8,Webinar,2,96.06
160,West,Diabetes-A,9,Webinar,5,225.79
160,West,Diabetes-A,10,Email,1,120.46
160,West,Diabetes-A,11,Email,3,149.21
160,West,Diabetes-A,12,Email,2,121.58
161,North,Oncology-A,1,Webinar,1,190.22
161,North,Oncology-A,2,Webinar,1,204.34
161,North,Oncology-A,3,Field,4,274.33
161,North,Oncology-A,4,Webinar,0,131.39
161,North,Oncology-A,5,Field,1,193.68
161,North,Oncology-A,6,Webinar,2,223.52
161,North,Oncology-A,7,Webinar,3,267.42
161,North,Oncology-A,8,Email,0,221.31
161,North,Oncology-A,9,Field,1,214.43
161,North,Oncology-A,10,Field,4,227.73
161,North,Oncology-A,11,Webinar,2,229.64
161,North,Oncology-A,12,Webinar,3,244.1
162,South,Oncology-B,1,Field,6,202.49
162,South,Oncology-B,2,Email,0,113.24
162,South,Oncology-B,3,Webinar,1,108.14
162,South,Oncology-B,4,Email,0,97.9
162,South,Oncology-B,5,Field,5,184.5
162,South,Oncology-B,6,Email,5,212.7
162,South,Oncology-B,7,Email,3,151.42
162,South,Oncology-B,8,Field,4,162.83
162,South,Oncology-B,9,Webinar,3,129.78
162,South,Oncology-B,10,Field,2,80.47
162,South,Oncology-B,11,Email,1,109.87
162,South,Oncology-B,12,Webinar,1,70.82
163,East,Immunology-A,1,Email,4,318.94
163,East,Immunology-A,2,Webinar,3,234.68
163,East,Immunology-A,3,Email,4,299.62
163,East,Immunology-A,4,Field,3,312.03
163,East,Immunology-A,5,Webinar,1,270.25
163,East,Immunology-A,6,Email,2,265.84
163,East,Immunology-A,7,Field,0,229.64
163,East,Immunology-A,8,Field,3,275.31
163,East,Immunology-A,9,Webinar,2,296.96
163,East,Immunology-A,10,Email,3,265.64
163,East,Immunology-A,11,Email,4,320.59
163,East,Immunology-A,12,Email,4,252.43
164,West,Diabetes-A,1,Webinar,1,133.41
164,West,Diabetes-A,2,Email,6,250.16
164,West,Diabetes-A,3,Field,3,204.23
164,West,Diabetes-A,4,Webinar,1,116.69
164,West,Diabetes-A,5,Webinar,2,146.65
164,West,Diabetes-A,6,Field,4,247.25
164,West,Diabetes-A,7,Field,1,186.64
164,West,Diabetes-A,8,Email,1,144.1
164,West,Diabetes-A,9,Field,5,214.47
164,West,Diabetes-A,10,Field,3,210.47
164,West,Diabetes-A,11,Webinar,2,189.85
164,West,Diabetes-A,12,Field,2,165.7
165,North,Oncology-A,1,Email,4,119.54
165,North,Oncology-A,2,Email,5,167.26
165,North,Oncology-A,3,Webinar,3,134.63
165,North,Oncology-A,4,Email,1,102.94
165,North,Oncology-A,5,Webinar,1,68.86
165,North,Oncology-A,6,Email,4,183.42
165,North,Oncology-A,7,Field,2,154.71
165,North,Oncology-A,8,Webinar,1,65.82
165,North,Oncology-A,9,Webinar,1,123.45
165,North,Oncology-A,10,Webinar,2,48.44
165,North,Oncology-A,11,Field,1,91.51
165,North,Oncology-A,12,Webinar,6,169.43
166,South,Oncology-B,1,Field,0,204.3
166,South,Oncology-B,2,Field,4,248.77
166,South,Oncology-B,3,Webinar,3,266.6
166,South,Oncology-B,4,Email,2,190.41
166,South,Oncology-B,5,Email,2,206.96
166,South,Oncology-B,6,Email,4,222.14
166,South,Oncology-B,7,Field,1,205.21
166,South,Oncology-B,8,Webinar,3,219.53
166,South,Oncology-B,9,Webinar,4,223.89
166,South,Oncology-B,10,Webinar,4,261.1
166,South,Oncology-B,11,Email,1,172.11
166,South,Oncology-B,12,Webinar,2,191.48
167,East,Immunology-A,1,Field,0,192.38
167,East,Immunology-A,2,Field,0,189.6
167,East,Immunology-A,3,Field,2,192.85
167,East,Immunology-A,4,Webinar,2,255.36
167,East,Immunology-A,5,Webinar,4,263.27
167,East,Immunology-A,6,Email,2,209.46
167,East,Immunology-A,7,Field,3,257.84
167,East,Immunology-A,8,Webinar,1,231.24
167,East,Immunology-A,9,Email,3,213.45
167,East,Immunology-A,10,Field,1,215.71
167,East,Immunology-A,11,Field,4,281.69
167,East,Immunology-A,12,Email,1,209.64
168,West,Diabetes-A,1,Webinar,3,158.38
168,West,Diabetes-A,2,Webinar,3,175.85
168,West,Diabetes-A,3,Webinar,4,170.41
168,West,Diabetes-A,4,Field,3,165.33
168,West,Diabetes-A,5,Field,5,237.87
168,West,Diabetes-A,6,Webinar,2,175.66
168,West,Diabetes-A,7,Field,1,111.9
168,West,Diabetes-A,8,Field,3,166.35
168,West,Diabetes-A,9,Email,4,210.6
168,West,Diabetes-A,10,Email,1,85.14
168,West,Diabetes-A,11,Email,5,192.11
168,West,Diabetes-A,12,Email,4,181.08
169,North,Oncology-A,1,Field,1,153.59
169,North,Oncology-A,2,Field,4,226.89
169,North,Oncology-A,3,Field,2,186.97
169,North,Oncology-A,4,Email,1,194.63
169,North,Oncology-A,5,Webinar,2,223.26
169,North,Oncology-A,6,Email,3,208.2
169,North,Oncology-A,7,Field,1,160.77
169,North,Oncology-A,8,Email,3,219.85
169,North,Oncology-A,9,Email,2,202.77
169,North,Oncology-A,10,Email,2,186.92
169,North,Oncology-A,11,Field,1,133.07
169,North,Oncology-A,12,Field,3,210.23
170,South,Oncology-B,1,Webinar,1,112.82
170,South,Oncology-B,2,Email,2,113.5
170,South,Oncology-B,3,Webinar,1,79.06
170,South,Oncology-B,4,Email,2,79.8
170,South,Oncology-B,5,Webinar,5,164.19
170,South,Oncology-B,6,Email,7,200.78
170,South,Oncology-B,7,Email,0,92.27
170,South,Oncology-B,8,Field,2,120.98
170,South,Oncology-B,9,Webinar,2,97.93
170,South,Oncology-B,10,Email,1,56.2
170,South,Oncology-B,11,Field,2,99.08
170,South,Oncology-B,12,Webinar,4,149.43
171,East,Immunology-A,1,Webinar,0,178.49
171,East,Immunology-A,2,Email,2,199.3
171,East,Immunology-A,3,Email,3,228.52
171,East,Immunology-A,4,Webinar,3,207.42
171,East,Immunology-A,5,Field,0,237.74
171,East,Immunology-A,6,Webinar,4,247.07
171,East,Immunology-A,7,Webinar,2,176.41
171,East,Immunology-A,8,Webinar,1,196.56
171,East,Immunology-A,9,Webinar,1,210.91
171,East,Immunology-A,10,Email,3,223.61
171,East,Immunology-A,11,Webinar,3,233.24
171,East,Immunology-A,12,Webinar,2,213.88
172,West,Diabetes-A,1,Field,0,110.98
172,West,Diabetes-A,2,Email,1,114.3
172,West,Diabetes-A,3,Webinar,2,182.28
172,West,Diabetes-A,4,Field,3,167.36
172,West,Diabetes-A,5,Email,1,113.95
172,West,Diabetes-A,6,Field,4,213.6
172,West,Diabetes-A,7,Field,3,180.47
172,West,Diabetes-A,8,Webinar,2,141.16
172,West,Diabetes-A,9,Field,6,209.77
172,West,Diabetes-A,10,Field,0,160.44
172,West,Diabetes-A,11,Webinar,2,115.64
172,West,Diabetes-A,12,Webinar,4,146.62
173,North,Oncology-A,1,Field,3,255.95
173,North,Oncology-A,2,Email,3,233.51
173,North,Oncology-A,3,Webinar,2,206.97
173,North,Oncology-A,4,Field,2,214.18
173,North,Oncology-A,5,Email,3,224.67
173,North,Oncology-A,6,Webinar,3,231.84
173,North,Oncology-A,7,Email,2,200.36
173,North,Oncology-A,8,Field,0,175.22
173,North,Oncology-A,9,Field,8,403.21
173,North,Oncology-A,10,Email,3,269.13
173,North,Oncology-A,11,Webinar,0,210.29
173,North,Oncology-A,12,Webinar,2,279.69
174,South,Oncology-B,1,Field,1,78.67
174,South,Oncology-B,2,Field,0,75.98
174,South,Oncology-B,3,Field,3,123.36
174,South,Oncology-B,4,Field,0,166.29
174,South,Oncology-B,5,Field,2,141.19
174,South,Oncology-B,6,Field,6,228.17
174,South,Oncology-B,7,Email,0,97.68
174,South,Oncology-B,8,Email,0,112.27
174,South,Oncology-B,9,Field,1,146.72
174,South,Oncology-B,10,Webinar,2,100.41
174,South,Oncology-B,11,Email,1,105.81
174,South,Oncology-B,12,Email,2,158.6
175,East,Immunology-A,1,Email,1,0.0
175,East,Immunology-A,2,Field,2,65.49
175,East,Immunology-A,3,Field,7,170.52
175,East,Immunology-A,4,Webinar,1,12.01
175,East,Immunology-A,5,Webinar,3,83.63
175,East,Immunology-A,6,Field,1,116.37
175,East,Immunology-A,7,Field,1,57.58
175,East,Immunology-A,8,Email,2,94.21
175,East,Immunology-A,9,Email,5,110.92
175,East,Immunology-A,10,Field,2,72.04
175,East,Immunology-A,11,Field,2,107.34
175,East,Immunology-A,12,Email,2,62.11
176,West,Diabetes-A,1,Webinar,0,63.74
176,West,Diabetes-A,2,Field,1,53.79
176,West,Diabetes-A,3,Field,1,81.73
176,West,Diabetes-A,4,Email,3,67.66
176,West,Diabetes-A,5,Field,1,68.21
176,West,Diabetes-A,6,Email,2,78.08
176,West,Diabetes-A,7,Email,0,23.02
176,West,Diabetes-A,8,Webinar,0,39.94
176,West,Diabetes-A,9,Field,6,172.1
176,West,Diabetes-A,10,Email,3,118.57
176,West,Diabetes-A,11,Field,2,79.43
176,West,Diabetes-A,12,Webinar,2,96.19
177,North,Oncology-A,1,Webinar,1,174.72
177,North,Oncology-A,2,Email,3,257.14
177,North,Oncology-A,3,Webinar,3,275.41
177,North,Oncology-A,4,Field,0,216.65
177,North,Oncology-A,5,Email,3,225.79
177,North,Oncology-A,6,Email,2,240.56
177,North,Oncology-A,7,Field,0,184.18
177,North,Oncology-A,8,Webinar,2,189.77
177,North,Oncology-A,9,Field,4,310.83
177,North,Oncology-A,10,Email,0,197.53
177,North,Oncology-A,11,Email,1,150.99
177,North,Oncology-A,12,Webinar,2,218.92
178,South,Oncology-B,1,Webinar,0,103.59
178,South,Oncology-B,2,Webinar,5,178.43
178,South,Oncology-B,3,Webinar,5,224.84
178,South,Oncology-B,4,Webinar,1,130.47
178,South,Oncology-B,5,Email,2,109.98
178,South,Oncology-B,6,Field,2,152.13
178,South,Oncology-B,7,Email,1,150.16
178,South,Oncology-B,8,Email,0,101.95
178,South,Oncology-B,9,Field,2,158.11
178,South,Oncology-B,10,Webinar,0,103.38
178,South,Oncology-B,11,Field,1,155.21
178,South,Oncology-B,12,Webinar,2,147.48
179,East,Immunology-A,1,Email,2,242.91
179,East,Immunology-A,2,Field,2,245.21
179,East,Immunology-A,3,Email,1,188.17
179,East,Immunology-A,4,Webinar,3,240.75
179,East,Immunology-A,5,Webinar,2,228.89
179,East,Immunology-A,6,Email,2,223.37
179,East,Immunology-A,7,Field,2,257.94
179,East,Immunology-A,8,Email,0,218.87
179,East,Immunology-A,9,Email,3,203.83
179,East,Immunology-A,10,Webinar,0,190.63
179,East,Immunology-A,11,Email,1,226.79
179,East,Immunology-A,12,Webinar,5,331.27
180,West,Diabetes-A,1,Email,1,103.57
180,West,Diabetes-A,2,Email,1,17.04
180,West,Diabetes-A,3,Email,4,147.48
180,West,Diabetes-A,4,Field,1,58.77
180,West,Diabetes-A,5,Email,1,77.4
180,West,Diabetes-A,6,Webinar,1,87.26
180,West,Diabetes-A,7,Webinar,1,86.27
180,West,Diabetes-A,8,Email,2,109.5
180,West,Diabetes-A,9,Field,3,118.51
180,West,Diabetes-A,10,Field,2,74.31
180,West,Diabetes-A,11,Email,2,120.75
180,West,Diabetes-A,12,Webinar,5,111.31
181,North,Oncology-A,1,Webinar,2,158.25
181,North,Oncology-A,2,Webinar,0,100.35
181,North,Oncology-A,3,Email,4,176.24
181,North,Oncology-A,4,Field,5,225.31
181,North,Oncology-A,5,Field,3,158.64
181,North,Oncology-A,6,Field,4,143.16
181,North,Oncology-A,7,Field,1,165.1
181,North,Oncology-A,8,Webinar,1,124.77
181,North,Oncology-A,9,Field,6,233.59
181,North,Oncology-A,10,Email,0,112.54
181,North,Oncology-A,11,Webinar,3,164.12
181,North,Oncology-A,12,Webinar,5,202.97
182,South,Oncology-B,1,Email,3,151.8
182,South,Oncology-B,2,Field,1,69.14
182,South,Oncology-B,3,Field,4,112.96
182,South,Oncology-B,4,Field,0,67.43
182,South,Oncology-B,5,Field,1,100.3
182,South,Oncology-B,6,Field,1,81.94
182,South,Oncology-B,7,Email,1,44.99
182,South,Oncology-B,8,Email,1,87.13
182,South,Oncology-B,9,Webinar,3,144.93
182,South,Oncology-B,10,Field,1,75.41
182,South,Oncology-B,11,Field,1,95.92
182,South,Oncology-B,12,Field,4,185.06
183,East,Immunology-A,1,Webinar,2,96.62
183,East,Immunology-A,2,Webinar,2,67.03
183,East,Immunology-A,3,Email,5,179.15
183,East,Immunology-A,4,Email,2,85.26
183,East,Immunology-A,5,Email,0,76.56
183,East,Immunology-A,6,Webinar,4,130.2
183,East,Immunology-A,7,Webinar,0,89.37
183,East,Immunology-A,8,Field,1,137.82
183,East,Immunology-A,9,Email,2,61.39
183,East,Immunology-A,10,Field,0,69.6
183,East,Immunology-A,11,Email,0,67.3
183,East,Immunology-A,12,Webinar,5,190.97
184,West,Diabetes-A,1,Field,1,138.35
184,West,Diabetes-A,2,Email,1,108.61
184,West,Diabetes-A,3,Field,4,218.45
184,West,Diabetes-A,4,Field,6,249.0
184,West,Diabetes-A,5,Field,0,122.01
184,West,Diabetes-A,6,Email,3,175.0
184,West,Diabetes-A,7,Email,2,145.46
184,West,Diabetes-A,8,Email,1,171.28
184,West,Diabetes-A,9,Email,2,174.24
184,West,Diabetes-A,10,Webinar,1,153.22
184,West,Diabetes-A,11,Field,5,224.04
184,West,Diabetes-A,12,Webinar,5,166.81
185,North,Oncology-A,1,Email,2,86.75
185,North,Oncology-A,2,Field,3,132.79
185,North,Oncology-A,3,Webinar,3,114.54
185,North,Oncology-A,4,Webinar,3,136.45
185,North,Oncology-A,5,Field,3,130.94
185,North,Oncology-A,6,Field,3,140.25
185,North,Oncology-A,7,Field,4,126.0
185,North,Oncology-A,8,Email,4,160.17
185,North,Oncology-A,9,Field,1,50.67
185,North,Oncology-A,10,Field,4,151.82
185,North,Oncology-A,11,Webinar,4,175.95
185,North,Oncology-A,12,Email,1,43.53
186,South,Oncology-B,1,Email,4,114.43
186,South,Oncology-B,2,Field,3,107.09
186,South,Oncology-B,3,Webinar,2,91.4
186,South,Oncology-B,4,Webinar,3,78.41
186,South,Oncology-B,5,Field,1,58.49
186,South,Oncology-B,6,Email,4,98.11
186,South,Oncology-B,7,Webinar,3,64.39
186,South,Oncology-B,8,Webinar,2,118.19
186,South,Oncology-B,9,Email,3,76.75
186,South,Oncology-B,10,Field,3,115.35
186,South,Oncology-B,11,Email,0,72.16
186,South,Oncology-B,12,Webinar,1,58.31
187,East,Immunology-A,1,Webinar,2,135.16
187,East,Immunology-A,2,Field,4,227.59
187,East,Immunology-A,3,Email,5,163.27
187,East,Immunology-A,4,Email,1,122.39
187,East,Immunology-A,5,Webinar,2,144.21
187,East,Immunology-A,6,Email,1,133.31
187,East,Immunology-A,7,Webinar,3,159.08
187,East,Immunology-A,8,Field,1,129.3
187,East,Immunology-A,9,Email,3,158.61
187,East,Immunology-A,10,Field,2,159.57
187,East,Immunology-A,11,Email,2,102.4
187,East,Immunology-A,12,Webinar,4,187.43
188,West,Diabetes-A,1,Webinar,1,261.73
188,West,Diabetes-A,2,Webinar,0,193.43
188,West,Diabetes-A,3,Field,4,274.43
188,West,Diabetes-A,4,Email,1,205.56
188,West,Diabetes-A,5,Email,3,253.78
188,West,Diabetes-A,6,Webinar,3,264.46
188,West,Diabetes-A,7,Email,1,224.17
188,West,Diabetes-A,8,Email,2,260.91
188,West,Diabetes-A,9,Webinar,2,265.77
188,West,Diabetes-A,10,Webinar,0,218.3
188,West,Diabetes-A,11,Field,2,271.79
188,West,Diabetes-A,12,Field,4,295.39
189,North,Oncology-A,1,Field,4,233.23
189,North,Oncology-A,2,Email,1,166.35
189,North,Oncology-A,3,Email,3,201.44
189,North,Oncology-A,4,Field,2,164.73
189,North,Oncology-A,5,Email,2,204.49
189,North,Oncology-A,6,Email,4,232.29
189,North,Oncology-A,7,Webinar,4,238.26
189,North,Oncology-A,8,Email,0,126.44
189,North,Oncology-A,9,Webinar,2,195.09
189,North,Oncology-A,10,Email,5,218.15
189,North,Oncology-A,11,Field,2,168.23
189,North,Oncology-A,12,Email,3,152.88
190,South,Oncology-B,1,Webinar,2,59.0
190,South,Oncology-B,2,Webinar,3,97.16
190,South,Oncology-B,3,Webinar,2,107.15
190,South,Oncology-B,4,Webinar,3,93.81
190,South,Oncology-B,5,Webinar,4,98.34
190,South,Oncology-B,6,Field,3,126.22
190,South,Oncology-B,7,Webinar,3,73.66
190,South,Oncology-B,8,Email,4,73.01
190,South,Oncology-B,9,Field,2,30.24
190,South,Oncology-B,10,Webinar,4,68.68
190,South,Oncology-B,11,Field,4,119.96
190,South,Oncology-B,12,Webinar,3,79.27
191,East,Immunology-A,1,Webinar,3,242.28
191,East,Immunology-A,2,Email,1,289.09
191,East,Immunology-A,3,Webinar,2,217.22
191,East,Immunology-A,4,Field,2,287.99
191,East,Immunology-A,5,Email,3,287.71
191,East,Immunology-A,6,Webinar,4,267.6
191,East,Immunology-A,7,Email,1,230.86
191,East,Immunology-A,8,Webinar,1,265.96
191,East,Immunology-A,9,Field,4,297.92
191,East,Immunology-A,10,Email,3,321.1
191,East,Immunology-A,11,Field,1,272.93
191,East,Immunology-A,12,Field,3,286.08
192,West,Diabetes-A,1,Email,2,175.61
192,West,Diabetes-A,2,Email,7,278.94
192,West,Diabetes-A,3,Webinar,3,234.01
192,West,Diabetes-A,4,Field,0,210.05
192,West,Diabetes-A,5,Email,5,298.25
192,West,Diabetes-A,6,Webinar,5,301.14
192,West,Diabetes-A,7,Email,2,228.39
192,West,Diabetes-A,8,Email,2,234.16
192,West,Diabetes-A,9,Webinar,2,212.96
192,West,Diabetes-A,10,Field,7,293.92
192,West,Diabetes-A,11,Email,2,210.86
192,West,Diabetes-A,12,Email,5,262.65
193,North,Oncology-A,1,Field,3,202.39
193,North,Oncology-A,2,Field,1,177.99
193,North,Oncology-A,3,Webinar,6,217.1
193,North,Oncology-A,4,Webinar,3,228.49
193,North,Oncology-A,5,Email,2,195.79
193,North,Oncology-A,6,Field,2,155.28
193,North,Oncology-A,7,Webinar,4,223.71
193,North,Oncology-A,8,Email,4,210.26
193,North,Oncology-A,9,Webinar,3,215.24
193,North,Oncology-A,10,Email,1,192.09
193,North,Oncology-A,11,Webinar,3,169.18
193,North,Oncology-A,12,Field,1,180.22
194,South,Oncology-B,1,Email,1,115.74
194,South,Oncology-B,2,Webinar,2,111.17
194,South,Oncology-B,3,Email,1,97.09
194,South,Oncology-B,4,Webinar,1,81.85
194,South,Oncology-B,5,Field,0,82.04
194,South,Oncology-B,6,Field,3,142.7
194,South,Oncology-B,7,Field,3,173.39
194,South,Oncology-B,8,Field,1,150.98
194,South,Oncology-B,9,Webinar,2,120.91
194,South,Oncology-B,10,Webinar,2,161.26
194,South,Oncology-B,11,Webinar,2,125.24
194,South,Oncology-B,12,Webinar,3,118.77
195,East,Immunology-A,1,Email,4,192.75
195,East,Immunology-A,2,Webinar,1,137.02
195,East,Immunology-A,3,Field,1,120.94
195,East,Immunology-A,4,Field,2,155.55
195,East,Immunology-A,5,Webinar,3,205.22
195,East,Immunology-A,6,Email,2,189.42
195,East,Immunology-A,7,Webinar,2,163.48
195,East,Immunology-A,8,Webinar,0,101.86
195,East,Immunology-A,9,Field,3,219.42
195,East,Immunology-A,10,Webinar,2,197.63
195,East,Immunology-A,11,Webinar,1,103.16
195,East,Immunology-A,12,Email,2,153.7
196,West,Diabetes-A,1,Email,7,155.28
196,West,Diabetes-A,2,Email,0,24.19
196,West,Diabetes-A,3,Email,4,84.01
196,West,Diabetes-A,4,Field,3,115.91
196,West,Diabetes-A,5,Webinar,3,147.59
196,West,Diabetes-A,6,Webinar,5,122.38
196,West,Diabetes-A,7,Field,5,165.78
196,West,Diabetes-A,8,Email,5,108.48
196,West,Diabetes-A,9,Webinar,3,81.06
196,West,Diabetes-A,10,Webinar,1,66.44
196,West,Diabetes-A,11,Field,3,118.04
196,West,Diabetes-A,12,Webinar,3,117.72
197,North,Oncology-A,1,Email,2,97.91
197,North,Oncology-A,2,Field,2,29.98
197,North,Oncology-A,3,Email,5,122.16
197,North,Oncology-A,4,Webinar,3,135.55
197,North,Oncology-A,5,Webinar,0,37.62
197,North,Oncology-A,6,Webinar,2,117.2
197,North,Oncology-A,7,Email,3,104.49
197,North,Oncology-A,8,Webinar,3,132.8
197,North,Oncology-A,9,Email,2,114.82
197,North,Oncology-A,10,Email,3,127.68
197,North,Oncology-A,11,Email,4,124.7
197,North,Oncology-A,12,Webinar,5,190.74
198,South,Oncology-B,1,Email,2,182.96
198,South,Oncology-B,2,Webinar,2,182.31
198,South,Oncology-B,3,Email,3,172.85
198,South,Oncology-B,4,Field,1,155.82
198,South,Oncology-B,5,Field,0,139.86
198,South,Oncology-B,6,Email,2,171.73
198,South,Oncology-B,7,Field,2,184.1
198,South,Oncology-B,8,Email,1,136.35
198,South,Oncology-B,9,Webinar,3,204.7
198,South,Oncology-B,10,Field,2,200.72
